,id,name,city,cuisine,rating
8826,8826,Fashion Delice,Paris,chinese,4.5
8827,8827,Le Grande Bretagne,Paris,french,4.5
8829,8829,Le Paradis du Fruit,Paris,"vegetarian friendly, vegan options",3.0
8831,8831,Suzette,Paris,"french, european, vegetarian friendly",4.0
8832,8832,Subway Saint Paul,Paris,fast food,4.0
8833,8833,Cafe Tomate,Paris,international,4.0
8834,8834,Mezzomezzo,Paris,"italian, mediterranean",4.0
8839,8839,Le jockey,Paris,"french, bar, european",3.5
8841,8841,Le Cafe d'Ici,Paris,"european, middle eastern",4.5
8842,8842,Chez Leon,Paris,"moroccan, mediterranean, middle eastern",3.0
8843,8843,Le Beverly,Paris,grill,4.0
8844,8844,St Michel,Paris,french,4.0
8846,8846,Green Cafe,Paris,italian,4.0
8847,8847,Au Metro,Paris,"french, bar, european, pub",3.5
8848,8848,Piou Piou Bistro,Paris,"diner, wine bar",4.5
8849,8849,L'atlas,Paris,"moroccan, mediterranean",4.5
8850,8850,Sadaharu Aoki,Paris,"moroccan, mediterranean",4.0
8851,8851,Soleil du Nord,Paris,french,4.5
8852,8852,Chez Marcella,Paris,french,5.0
8854,8854,Restaurant Otis,Paris,caribbean,4.0
8855,8855,Family,Paris,vietnamese,4.0
8856,8856,McDonald's,Paris,fast food,3.5
8857,8857,chez Toni,Paris,italian,4.5
8858,8858,Le Tabac de la Sorbonne,Paris,"french, bar, european, cafe",3.5
8861,8861,Pizza au feu de bois,Paris,"italian, pizza",4.0
8862,8862,Amore Mio,Paris,"italian, pizza",3.5
8863,8863,Showcolat,Paris,"french, american, brazilian, canadian, south american",4.0
8866,8866,Cafe Chilango,Paris,"mexican, vegetarian friendly",4.0
8869,8869,Creperie L'Etoile d'or,Paris,"french, vegetarian friendly",3.5
8870,8870,Brasserie Haussmann,Paris,"french, european",3.5
8871,8871,Cote Sud,Paris,french,4.0
8872,8872,Cafe Berri,Paris,french,4.5
8873,8873,DH Village,Paris,french,4.5
8874,8874,Pizza Pino,Paris,"italian, pizza, vegetarian friendly",3.5
8876,8876,Tcham & Bang,Paris,"asian, korean",4.0
8879,8879,La Belote,Paris,"european, portuguese",5.0
8880,8880,Marco Caffe,Paris,italian,4.5
8881,8881,Art Kitchen,Paris,french,4.5
8883,8883,Le Restaurant,Paris,french,4.0
8886,8886,La Liberte,Paris,french,4.0
8887,8887,Les Coteaux,Paris,french,4.5
8888,8888,Le Frenchy,Paris,french,4.5
8890,8890,Le Soufflot Cafe,Paris,"french, bar, cafe, european",3.5
8892,8892,Shan Gout,Paris,"chinese, asian",3.5
8893,8893,Ben&Mam's,Paris,barbecue,4.0
8894,8894,La Rimaudiere,Paris,french,3.5
8895,8895,LE WAGON - Batofar,Paris,"french, bar, barbecue",3.0
8897,8897,Les Reines du Bouchon,Paris,french,4.0
8898,8898,Le Dijon Bercy,Paris,"pub, gastropub",4.5
8899,8899,Frenchie,Paris,french,4.5
8901,8901,le voltaire,Paris,french,3.5
8903,8903,Restaurant Mido,Paris,chinese,4.0
8904,8904,Cafe Republique,Paris,"french, cafe, european",3.0
8906,8906,Le Pain Vendome,Paris,middle eastern,4.0
8907,8907,Guenmai,Paris,vegetarian friendly,3.5
8909,8909,L'instant gourmet,Paris,french,4.5
8910,8910,Mandarin Diderot,Paris,chinese,4.5
8912,8912,Tasty,Paris,american,4.5
8915,8915,Jasmin Kuaican,Paris,"japanese, asian, thai, fusion",4.0
8916,8916,Malitourne,Paris,french,4.5
8917,8917,Marriott Champs Elysee Terrace Cafe,Paris,"french, european, american",4.0
8918,8918,Flotte O Trement,Paris,french,4.5
8920,8920,John Toast,Paris,"italian, fast food",4.5
8923,8923,Wasabi,Paris,"japanese, sushi",3.5
8924,8924,Okinawa Sushi,Paris,"japanese, sushi",4.0
8926,8926,Eric Kayser,Paris,cafe,4.0
8929,8929,Enjoy Sushi,Paris,"sushi, japanese",4.0
8930,8930,cepe & figue,Paris,"french, european",3.5
8932,8932,Pepere Jean,Paris,"bar, fast food, pub, wine bar",4.5
8933,8933,Sushi Passy,Paris,"japanese, sushi",4.0
8936,8936,L'Aristide Cafe,Paris,"french, bar, european, cafe",3.5
8937,8937,Le 9eme Ciel,Paris,italian,3.5
8938,8938,L'Assignat,Paris,cafe,3.5
8940,8940,Upper Cafe,Paris,"american, brew pub, british, pub, wine bar",3.5
8942,8942,Au Clair de Lune,Paris,french,3.5
8943,8943,Chez Harry - Au Dejeuneur,Paris,"french, kosher",4.5
8944,8944,Cafe du Theatre,Paris,"french, cafe, european",4.0
8945,8945,Le Cosmos,Paris,french,4.5
8948,8948,Hamdous Ali,Paris,"moroccan, mediterranean",4.5
8949,8949,Le Riva,Paris,european,3.5
8950,8950,Le Village,Paris,"bar, european, french",4.0
8951,8951,Au Clair De Lune,Paris,"french, bar, pub",3.5
8953,8953,Le Mansart,Paris,"french, bar, european, pub",3.5
8954,8954,PopChef,Paris,"french, fast food",4.5
8955,8955,MONGOO Washington,Paris,"french, fast food, healthy",4.5
8956,8956,Traiteur Asie,Paris,asian,4.5
8957,8957,Cafe de l'Ecole Militaire,Paris,"french, cafe, european",4.0
8959,8959,l'Auberge Rouge,Paris,"french, vegetarian friendly",3.5
8960,8960,Chez Diep,Paris,"chinese, asian, thai",3.5
8961,8961,Nagoya,Paris,japanese,5.0
8963,8963,Cafe Le Pierrot,Paris,"french, bar, cafe, european, vegetarian friendly",3.0
8964,8964,Clasico Argentino,Paris,"latin, spanish, argentinean, south american",4.5
8966,8966,Chamyat,Paris,middle eastern,4.5
8967,8967,L'Orenoc,Paris,french,4.0
8968,8968,Sakura,Paris,japanese,4.0
8969,8969,Cafe Gambetta,Paris,"french, european, cafe",3.5
8970,8970,Le Lotus,Paris,"asian, vietnamese",3.5
8971,8971,Bong,Paris,"asian, korean",3.5
8973,8973,Le Cristal,Paris,"bar, french, european",3.5
8974,8974,Le Montalembert,Paris,"french, european, vegetarian friendly",3.5
8976,8976,Restaurant Le Mehrab,Paris,indian,4.0
8978,8978,Pie Break,Paris,"french, delicatessen, street food, vegetarian friendly",4.5
8981,8981,Restaurant Istanbul Lyon,Paris,turkish,4.5
8982,8982,cojean Mathurins,Paris,"french, fast food, european, healthy, soups",4.0
8983,8983,La Cavetiere,Paris,french,4.0
8986,8986,Chacha Club,Paris,"french, bar, pub, european",3.5
8987,8987,Les Tartes Parisiennes by L'infnithe,Paris,french,5.0
8988,8988,Le Jardin de the,Paris,chinese,4.5
8990,8990,L'Amaretto,Paris,"italian, pizza",4.0
8992,8992,Styx,Paris,french,4.5
8993,8993,CHOI SUN - Kokiri,Paris,"asian, korean",4.5
8994,8994,Hansung,Paris,"asian, korean",4.5
8995,8995,Au Bon Coin,Paris,french,4.0
8997,8997,Le Va Et Vient du Nord,Paris,"french, mediterranean",4.0
8998,8998,Cheval d'Or,Paris,"chinese, asian",4.0
9000,9000,Bagel Corner,Paris,"french, fast food, street food",4.5
9001,9001,Saitama,Paris,"japanese, sushi",4.0
9002,9002,Le Rooster Bar,Paris,"bar, pub",4.5
9005,9005,Lë█¬ane Et La Mule,Paris,french,3.5
9007,9007,Cote Sushi Marceau,Paris,"japanese, sushi",3.5
9011,9011,Il Etait Une Pizza,Paris,vegetarian friendly,4.0
9013,9013,Croustillant Paris,Paris,"italian, french, american",4.5
9014,9014,Chez Papa,Paris,french,4.5
9015,9015,Hoki Sushi,Paris,japanese,3.5
9016,9016,"Eggs, Milk & Flour",Paris,european,4.5
9017,9017,Allo-Sushi,Paris,"japanese, sushi",4.5
9018,9018,Rosa Bonheur,Paris,french,3.0
9019,9019,Cathay House,Paris,"chinese, asian",4.5
9022,9022,Le Village Bistrot,Paris,french,4.5
9023,9023,Le Terminus Nation,Paris,french,3.5
9024,9024,Bagelstein,Paris,american,4.0
9025,9025,AU 104,Paris,french,4.5
9026,9026,A la Ville de Paris,Paris,french,4.0
9029,9029,Au Plaisir,Paris,french,4.5
9030,9030,La Goutte de Lait,Paris,french,4.0
9031,9031,Cafe Rendez-vous,Paris,french,4.5
9033,9033,Bulgogi,Paris,"asian, korean",4.5
9036,9036,Bistrot Amelot,Paris,"french, european",3.5
9037,9037,Tutto E Troppo,Paris,"italian, bar, pizza, european, pub",4.5
9038,9038,Les Mets d'Honore,Paris,french,4.5
9039,9039,Millesime,Paris,french,4.0
9040,9040,La Mer de Chine,Paris,"chinese, asian",3.5
9041,9041,IL PARMIGIANO,Paris,italian,4.5
9046,9046,Restaurant l'Atlantique,Paris,french,4.0
9047,9047,Manhattan Hot Dog,Paris,american,4.0
9048,9048,Santal des Pres,Paris,vietnamese,4.0
9049,9049,Meat and Bread,Paris,steakhouse,4.0
9051,9051,Djoon,Paris,french,3.5
9053,9053,Chez Rosito,Paris,"french, mediterranean, european",3.5
9054,9054,Faggio,Paris,"italian, pizza, european",3.5
9055,9055,Pancia,Paris,"italian, pizza, fast food, street food",4.5
9056,9056,Moty,Paris,french,4.5
9062,9062,Vitoria Cafe,Paris,"french, european, portuguese",4.5
9063,9063,Aux Bons Amis,Paris,"moroccan, mediterranean",3.5
9064,9064,Sud Ouest Cafe,Paris,french,4.0
9067,9067,Le Zinc des Batignolles,Paris,french,3.5
9068,9068,Jovial Cafe,Paris,"french, european",4.5
9069,9069,Mme Shawn,Paris,"asian, thai, vegetarian friendly, vegan options",3.5
9070,9070,Cafe 221,Paris,"french, european, bar, pub",4.0
9071,9071,Ouyu,Paris,chinese,5.0
9072,9072,Agapi - Greek Street Food,Paris,"fast food, greek",4.0
9073,9073,La Paella,Paris,"mediterranean, european, spanish",3.5
9074,9074,Un Mojito Sur Scene,Paris,french,3.5
9079,9079,Cafe Madame,Paris,"french, cafe, european, vegetarian friendly",3.5
9080,9080,L'Albarino,Paris,african,3.5
9083,9083,Fratello,Paris,pizza,4.5
9084,9084,Ogoo,Paris,french,4.0
9085,9085,La Table Ronde,Paris,"chinese, japanese, asian",4.5
9087,9087,Pho Miam,Paris,"vietnamese, chinese",4.0
9088,9088,Jacobsons,Paris,"american, kosher",4.5
9089,9089,Brasserie le Carrefour,Paris,french,4.0
9090,9090,Instants de Saveurs,Paris,french,5.0
9092,9092,Allo Cury Sarl,Paris,indian,3.5
9093,9093,L'Atelier des Chefs,Paris,french,4.0
9094,9094,Massala Cafe,Paris,indian,4.0
9100,9100,Le Petit Balcon,Paris,french,4.5
9103,9103,La Terrasse,Paris,"french, european",4.0
9104,9104,Tappo,Paris,italian,4.0
9105,9105,Juice Lab,Paris,"healthy, vegetarian friendly, vegan options",4.0
9107,9107,Chez Petit Jerry,Paris,"french, thai",4.0
9108,9108,Syriana,Paris,"lebanese, mediterranean",4.0
9109,9109,Restaurant Siu Yu,Paris,chinese,4.0
9110,9110,Francois & Compagnie,Paris,delicatessen,4.5
9111,9111,Le Spicy Lounge,Paris,"french, gastropub",4.5
9112,9112,L'Apollinaire,Paris,french,3.5
9113,9113,Le Grand Carnot,Paris,"french, european",3.5
9115,9115,Le Mandarin de Vanves,Paris,"chinese, asian",4.0
9119,9119,Le palais du Trocadero,Paris,chinese,4.5
9120,9120,Restaurant J V,Paris,chinese,4.5
9122,9122,Restaurant La Laverie,Paris,french,4.0
9124,9124,Restaurant Antep Sofrasi,Paris,middle eastern,4.0
9125,9125,Wada,Paris,"japanese, sushi",4.5
9126,9126,AngKorA Lounge,Paris,french,3.5
9127,9127,Doina,Paris,"european, eastern european, central european, romanian",3.5
9128,9128,Les Emporte-Pieces,Paris,french,4.5
9129,9129,Bermuda Onion,Paris,"bar, gastropub, french, european",3.0
9131,9131,Brasserie Lutetia,Paris,"french, seafood",3.5
9132,9132,Le Bon Coin,Paris,french,3.5
9133,9133,Queijaria Nacional,Paris,"european, portuguese",4.5
9134,9134,Le Dagobert,Paris,"brew pub, bar, pub, wine bar",5.0
9135,9135,La Maffiosa di Termoli,Paris,"italian, pizza, mediterranean",3.5
9136,9136,Le Falguiere,Paris,"bar, pub, french, brew pub",4.0
9138,9138,Les Delices de Bangkok,Paris,thai,4.5
9139,9139,Cafe Habanos Brasserie,Paris,french,4.5
9140,9140,Cojean Roosevelt,Paris,"french, fast food, european, healthy, soups",4.5
9142,9142,Zamane,Paris,french,4.0
9143,9143,Le Requin Chagrin,Paris,pub,4.0
9145,9145,Casa Gepetto,Paris,spanish,4.0
9146,9146,Pergo Cafe,Paris,french,3.5
9147,9147,Rosso&Nero Pizza,Paris,pizza,4.0
9148,9148,Le Relais de La Victoire,Paris,french,4.0
9149,9149,Baan sompong,Paris,thai,4.5
9150,9150,La Mine a Poivre,Paris,french,4.5
9151,9151,Le Bigado,Paris,"italian, pizza, delicatessen, vegetarian friendly",3.5
9152,9152,Le Reau,Paris,french,4.0
9153,9153,No Stress Cafe,Paris,"french, european, bar, cafe, vegetarian friendly",3.5
9155,9155,Rutabaga,Paris,french,4.5
9156,9156,Le Crystal Paris,Paris,"french, european, halal",3.5
9157,9157,Tartine & Co,Paris,"french, european",4.0
9158,9158,Allo Indes,Paris,indian,4.5
9159,9159,L'Aspartinette,Paris,spanish,4.5
9161,9161,Au Vin sur la Planche,Paris,"french, wine bar, spanish",4.5
9162,9162,Cave la Truffiere - Bar a Vin,Paris,wine bar,4.5
9164,9164,Bistrot Pacome,Paris,french,4.5
9166,9166,Cuisine de La Montagneet Traditionelle,Paris,"french, european",3.5
9167,9167,Ki-Fok,Paris,chinese,4.5
9168,9168,Kito,Paris,"japanese, asian",3.5
9169,9169,La Lucania,Paris,italian,4.0
9172,9172,Cafe Max,Paris,"french, european",4.0
9174,9174,Cuisine,Paris,italian,4.5
9176,9176,Estaminet Jenlain,Paris,"belgian, european",3.5
9178,9178,La Table Monceau,Paris,french,3.5
9179,9179,Village India,Paris,"indian, fast food, asian, albanian, bangladeshi",3.5
9180,9180,Paris Europe,Paris,french,3.5
9182,9182,Bistrot 77,Paris,french,4.0
9183,9183,Pizzeria Di Roma,Paris,pizza,3.5
9184,9184,Le Mono,Paris,african,4.0
9185,9185,Chez David,Paris,"israeli, european, kosher",4.0
9186,9186,Tian Jin Restaurant,Paris,asian,4.5
9187,9187,BOULANGERIE PATISSERIE RESTAURATION LE P TIT CHEZERY,Paris,"french, delicatessen",4.5
9189,9189,Le Paris Halles,Paris,"european, french",3.5
9190,9190,Le Cardinal,Paris,"french, bar, european, vegetarian friendly",3.0
9192,9192,Visconte,Paris,italian,4.0
9193,9193,La Chope,Paris,"french, bar, european, pub",3.5
9194,9194,Chettinadu,Paris,"indian, vegetarian friendly",3.5
9196,9196,Cafe at Musee d'Art Moderne,Paris,"french, cafe, european",3.5
9197,9197,La Lucha Libre,Paris,spanish,4.0
9199,9199,Senoble La Glacerie Parisienne,Paris,french,4.0
9200,9200,The Daily Syrian,Paris,vegetarian friendly,4.0
9201,9201,La Petite Hostellerie,Paris,"french, european, vegetarian friendly",3.5
9202,9202,Pyramides,Paris,french,4.0
9204,9204,Bistrot du Palais,Paris,"french, spanish, wine bar",4.5
9208,9208,Bar a Bulles,Paris,"bar, pub",4.0
9209,9209,Maison Blanche,Paris,"french, european",3.0
9210,9210,La Palette,Paris,"french, cafe",3.0
9212,9212,Luangpra,Paris,thai,3.5
9213,9213,Cafe La Liberte,Paris,"french, bar, cafe, pub",3.5
9214,9214,P'tit Creux,Paris,"lebanese, mediterranean",4.5
9215,9215,Le Paradis,Paris,european,4.0
9216,9216,Chez Perruque,Paris,french,4.5
9217,9217,Taste of India,Paris,indian,4.0
9218,9218,Steak and Soda restaurant - traiteur,Paris,"french, steakhouse",4.5
9219,9219,tendre voyou,Paris,french,4.5
9222,9222,Brasserie l'olivia,Paris,french,4.5
9225,9225,Nouveau Village 'Chez Momo',Paris,moroccan,3.5
9227,9227,Delices d'Orleans,Paris,"barbecue, turkish, delicatessen, grill",4.5
9228,9228,Chez Celeste,Paris,french,4.5
9229,9229,Le Bistrot des Colonnes,Paris,"french, bar, european, pub, diner",3.5
9230,9230,BLOODY MAURICE,Paris,"french, american",4.5
9231,9231,Chez Kim Ly,Paris,"french, vietnamese",4.0
9232,9232,Pho Won,Paris,"asian, vietnamese",4.0
9233,9233,Oky Sushi,Paris,japanese,4.0
9234,9234,Kabe,Paris,"asian, barbecue, korean",3.5
9236,9236,Pizza St Georges,Paris,italian,4.5
9238,9238,Espressamente illy Odeon,Paris,italian,4.0
9240,9240,Yasami - Restaurant Japonais,Paris,japanese,4.0
9242,9242,Au Chantier Restaurant Bistrot,Paris,french,4.5
9243,9243,Villa Thai restaurant,Paris,"asian, thai, vegetarian friendly",3.5
9244,9244,THAI THIP,Paris,thai,4.5
9245,9245,Hideout Odeon,Paris,"brew pub, pub, gastropub",4.0
9246,9246,Pizzeria Mimmo,Paris,"french, italian, pizza",3.5
9247,9247,Mandarin du marche,Paris,chinese,4.5
9249,9249,De l'Amitie Cafe,Paris,french,4.5
9250,9250,Le Huitieme Arrt,Paris,french,4.0
9251,9251,Gourmet d'Asie,Paris,asian,4.0
9252,9252,Cafe Paulette,Paris,french,3.5
9253,9253,Granterroirs,Paris,french,3.5
9254,9254,NOTRE ancestre les galoaise.,Paris,french,3.5
9255,9255,Le Rallye Etoile,Paris,french,4.0
9256,9256,Mipi El,Paris,"mediterranean, middle eastern, israeli",4.0
9257,9257,Cocottes et Donabes,Paris,asian,4.5
9258,9258,Restaurant Indien Suraj 15,Paris,"indian, vegetarian friendly",3.5
9259,9259,Oh! Saveurs,Paris,indian,4.0
9260,9260,Le Cristal,Paris,"bar, pub",4.0
9263,9263,Les Planches De Sabin,Paris,"french, wine bar",4.5
9265,9265,2 Bis Cafe-Restaurant,Paris,"bar, pub",3.5
9266,9266,Nem Star,Paris,vietnamese,4.0
9267,9267,Les Nouveaux Sauvages,Paris,french,4.0
9268,9268,Monsieur Jacques,Paris,french,4.5
9272,9272,Stella di Mare,Paris,italian,4.0
9274,9274,Paris Sultan Cigkofte & Baklava,Paris,"french, turkish",4.5
9275,9275,Planete Du Cedre,Paris,"lebanese, mediterranean, delicatessen",4.5
9276,9276,Chez Milo,Paris,italian,4.0
9277,9277,La Piscine,Paris,french,3.5
9278,9278,La Grosse Caisse,Paris,american,3.5
9279,9279,Le Restaurant des Beaux Arts,Paris,french,4.5
9280,9280,Le cafe egyptien,Paris,"mediterranean, egyptian",4.5
9281,9281,Carabinieri,Paris,"italian, mediterranean",4.0
9282,9282,L'Horloge,Paris,european,3.5
9283,9283,Bistro les frangins,Paris,french,4.0
9285,9285,Le Mountain,Paris,indian,4.5
9290,9290,Cave 18,Paris,"french, spanish, wine bar",4.5
9291,9291,Petula cafe,Paris,french,3.5
9292,9292,Itouya,Paris,japanese,3.5
9296,9296,Paris,Paris,french,4.5
9297,9297,L'Avenue,Paris,french,4.0
9298,9298,ZAFITO Restaurant,Paris,french,4.5
9299,9299,Au Crocodile,Paris,french,4.0
9300,9300,Aux Pains Perdus,Paris,french,4.0
9302,9302,Pizza Hut,Paris,pizza,4.5
9303,9303,PAUL SCARLETT'S RESTAURANT,Paris,french,4.0
9304,9304,Cafe Charlette,Paris,french,4.5
9308,9308,SUSHI bar,Paris,"sushi, asian",4.5
9309,9309,Breizh Spot,Paris,french,4.0
9310,9310,Selective Art Kfe,Paris,italian,4.0
9311,9311,Okito Sushi,Paris,"japanese, sushi, asian",3.5
9312,9312,Le Clou de Paris,Paris,"french, bar, european",3.0
9315,9315,Zig Zag,Paris,"bar, french, european, pub",3.5
9316,9316,Merveilles de Vaugirard - Traiteur Asiatique,Paris,"chinese, asian, thai, vietnamese",4.5
9318,9318,Kanoon,Paris,"lebanese, mediterranean",4.5
9319,9319,Bistro 55,Paris,french,4.5
9320,9320,MKP Opera,Paris,french,3.5
9322,9322,Jour et Nuit,Paris,"moroccan, mediterranean",4.0
9323,9323,Muguet,Paris,italian,4.0
9324,9324,Tamm Bara,Paris,french,4.0
9327,9327,Le Five Corner,Paris,french,4.0
9328,9328,Le Monceau,Paris,"french, european",3.5
9330,9330,Lafayette Cafe,Paris,"european, french, international, vegetarian friendly",3.5
9331,9331,La maison des cyclades,Paris,"mediterranean, greek, vegetarian friendly",4.5
9333,9333,Cosmo,Paris,french,4.0
9334,9334,Le Barometre,Paris,"french, european",3.5
9335,9335,Chez Pathy M,Paris,french,4.0
9336,9336,Restaurant Sannine,Paris,"lebanese, mediterranean, middle eastern, vegetarian friendly",3.0
9337,9337,Le Roland Garros,Paris,french,4.0
9338,9338,Royal Villiers,Paris,french,3.5
9339,9339,Lumiere de Chine,Paris,chinese,4.5
9341,9341,Toyotomi,Paris,"japanese, sushi",3.5
9343,9343,Le Bistro Parisien,Paris,"french, european",3.0
9344,9344,Missgreen,Paris,vegetarian friendly,4.5
9349,9349,Itouya,Paris,japanese,4.0
9350,9350,Monsieur Henri,Paris,wine bar,4.0
9353,9353,Restaurant Istambul - Lyon,Paris,"turkish, middle eastern",4.0
9355,9355,Home Bar,Paris,"french, american, bar, cafe, pub",5.0
9356,9356,Mandello Cafe,Paris,italian,4.5
9357,9357,La Balle au Bond,Paris,cafe,3.0
9362,9362,Vino e Cucina,Paris,"italian, european, wine bar, vegetarian friendly",3.0
9363,9363,Le Bobillot,Paris,french,3.5
9365,9365,La Bufalina,Paris,italian,3.5
9366,9366,Canard Dore,Paris,chinese,3.5
9367,9367,Cafe de l'Olympia,Paris,"french, bar, cafe, european, vegetarian friendly",3.0
9368,9368,Tooq Tooq,Paris,"asian, vegetarian friendly",3.5
9369,9369,Paris Eclair,Paris,french,4.0
9371,9371,Patisserie de Choisy Salon de The,Paris,"chinese, asian, vietnamese",4.5
9372,9372,CIAL,Paris,barbecue,4.0
9374,9374,Zitto,Paris,italian,4.5
9375,9375,Banh Mi Viet Monge,Paris,"asian, vietnamese, soups",4.5
9376,9376,Karaage-ya Bourse,Paris,japanese,4.5
9378,9378,L'entrepot's,Paris,french,4.0
9379,9379,La Grande Roquette,Paris,"french, moroccan, mediterranean",4.0
9381,9381,Crabe Royal Thai And Spicy,Paris,"french, seafood",4.5
9383,9383,Washoku,Paris,japanese,4.0
9385,9385,Amore Mio,Paris,pizza,4.5
9386,9386,Paris Nord Cafe,Paris,"french, bar, european, cafe",3.5
9388,9388,Aux delices du colisee,Paris,asian,4.0
9389,9389,RAP restaurant,Paris,italian,4.5
9390,9390,Le Montana,Paris,french,4.5
9391,9391,Le Longchamp,Paris,french,4.0
9392,9392,Restaurant la defense,Paris,"lebanese, mediterranean",4.5
9393,9393,Cafe Plaisance,Paris,french,4.0
9396,9396,Hotel Gaston,Paris,"french, contemporary",4.5
9399,9399,Molly Malone's,Paris,irish,4.5
9400,9400,Cafe Messena,Paris,french,4.5
9401,9401,Chez Adrienne,Paris,french,4.5
9403,9403,I Love Pasta,Paris,italian,4.0
9404,9404,Macdonald's Marx Dormoy,Paris,fast food,3.5
9405,9405,Le fontenoy paris 18,Paris,french,4.0
9408,9408,Joosbayoo,Paris,fast food,4.5
9409,9409,l'Epoque,Paris,french,4.0
9410,9410,Etoile de Tunis,Paris,"mediterranean, tunisian",3.0
9413,9413,Pizza italiana da michele,Paris,"italian, pizza",4.0
9414,9414,Sushi CC,Paris,"japanese, sushi",4.0
9415,9415,You Shop,Paris,"asian, thai, vegetarian friendly",4.0
9416,9416,Bagelstein,Paris,american,4.0
9418,9418,L'Esmeralda,Paris,french,3.5
9419,9419,Mammalina,Paris,"italian, pizza, european",3.5
9420,9420,"Cafe LSD "" Les Souris Dansent """,Paris,"french, european",4.0
9421,9421,Sahil,Paris,"indian, pakistani",3.5
9422,9422,Cafe du Commerce,Paris,french,4.0
9424,9424,Autentico,Paris,italian,4.5
9425,9425,Ze Bistrot,Paris,french,4.0
9426,9426,Le Paris London,Paris,"french, european, vegetarian friendly",3.5
9430,9430,Palais Maillot,Paris,french,3.5
9432,9432,La Terrasse du Jardin,Paris,"french, european",3.5
9434,9434,Osaka Vouille,Paris,japanese,4.0
9439,9439,Le Welcome,Paris,french,4.0
9441,9441,Carajas,Paris,"brazilian, south american",3.0
9443,9443,Mondo's,Paris,"fast food, american",4.0
9445,9445,Domani,Paris,"italian, vegetarian friendly",3.5
9447,9447,L'Echappee,Paris,french,3.5
9449,9449,Chez Yannick,Paris,"french, european",3.5
9450,9450,Charlies,Paris,"french, european",4.0
9453,9453,Alliance 3,Paris,"bar, wine bar, gastropub, french",4.0
9456,9456,Kok Restaurant,Paris,"asian, vietnamese, soups",3.5
9457,9457,Corona Imperial,Paris,french,3.5
9460,9460,le chinois de bercy,Paris,asian,3.5
9462,9462,Dolce Vita,Paris,italian,3.5
9463,9463,Le syphax,Paris,french,4.0
9465,9465,La Bricole,Paris,contemporary,4.0
9466,9466,Steam and Soup,Paris,vietnamese,4.5
9469,9469,Le Pain Quotidien,Paris,"french, cafe, european, healthy, vegetarian friendly, vegan options",3.5
9470,9470,Taj Mahal,Paris,indian,4.0
9471,9471,Le Carre Rouge,Paris,french,4.5
9472,9472,Pizzeria djeno,Paris,"italian, pizza",4.5
9475,9475,Parigi,Paris,"french, vietnamese",4.5
9476,9476,La Giocondina,Paris,italian,4.5
9477,9477,Le Grenier,Paris,french,3.5
9478,9478,Italian Cucina,Paris,italian,4.0
9482,9482,L'Annexe Cafe,Paris,"french, bar, cafe, european",3.5
9483,9483,Chez Gaby,Paris,"italian, french",4.0
9486,9486,Sarl le Symposium,Paris,french,3.5
9488,9488,Le XVI,Paris,"pub, gastropub, french",4.0
9489,9489,Yacht 55,Paris,"french, mediterranean",4.0
9490,9490,Kehribar,Paris,turkish,4.5
9491,9491,Bistrot Le Descartes,Paris,"french, cafe, european, gastropub",4.0
9492,9492,I Love Bo Bun,Paris,"asian, vietnamese",3.5
9494,9494,Halal Pizza,Paris,"pizza, fast food",4.5
9495,9495,Le Brebant,Paris,"french, vegetarian friendly",3.0
9497,9497,primo piano,Paris,italian,3.5
9499,9499,Bar Le Passage,Paris,"french, european",4.0
9501,9501,L' Altra Maria Luisa,Paris,italian,3.5
9502,9502,Le Comptoir du Faubourg,Paris,french,3.5
9503,9503,Le Parisien,Paris,french,4.0
9505,9505,Le BAR by O'Sisters,Paris,"french, spanish",4.5
9507,9507,Les quatre Saisons,Paris,"asian, korean",3.5
9508,9508,Cafe d'Italie,Paris,"italian, pizza, mediterranean, european, vegetarian friendly",3.5
9510,9510,Le Petite Bretagne,Paris,"french, european",3.5
9511,9511,Fukushiyama,Paris,japanese,3.5
9512,9512,La Cave a Michel,Paris,wine bar,3.5
9513,9513,Yellow Cafe,Paris,"italian, french, healthy, wine bar, soups",4.5
9517,9517,Salad Factory,Paris,"french, fast food",4.5
9519,9519,La Cucaracha,Paris,"mexican, latin",3.0
9520,9520,Le Bistrot des Cineastes,Paris,"french, wine bar",3.5
9521,9521,Henry's Restaurant,Paris,american,4.0
9523,9523,Toscana,Paris,italian,3.5
9524,9524,Tire Bouchon,Paris,french,3.5
9525,9525,Produits de Grece Traiteur,Paris,greek,4.0
9526,9526,Traiteur Asie Prestige,Paris,asian,4.0
9527,9527,Luka's Cafe,Paris,"cafe, delicatessen, soups",4.0
9530,9530,Wong Heng,Paris,asian,4.0
9531,9531,Le Lakanal,Paris,"french, bar, european",3.5
9532,9532,Le Petit Traiteur Pekinois,Paris,asian,4.0
9535,9535,Corn'R,Paris,"french, fast food",4.0
9536,9536,Le chat gourmand,Paris,delicatessen,4.5
9538,9538,Ottanta,Paris,italian,4.5
9540,9540,Com-Home,Paris,vietnamese,4.5
9541,9541,Cafe de la Comedie,Paris,"french, bar, cafe, european",3.5
9542,9542,Oko Sushi,Paris,"japanese, sushi, asian",4.5
9543,9543,BAC SAINT-GERMAIN,Paris,"pub, gastropub",4.0
9544,9544,Kod Tece,Paris,european,4.5
9545,9545,Play Bar,Paris,french,4.5
9546,9546,Le Notable,Paris,african,5.0
